Available Service Bays,Service_Department,Workshop_Code,Technician_Name,Technicians_Available,ClientID,Client_Age,Gender,Service_Type,Vehicle_Condition,Main_Issue,Previous_Visits,Warranty,Repair_Cost,Stay (in Days)
8,Diagnóstico,A,Sofía,9,46172,56-65,Female,Reparación,Severa,Motor,7,Yes,9054.74,19
6,Mecánica,C,Carlos,11,46173,66+,Male,Diagnóstico,Severa,Eléctrico,0,Yes,9409.73,26
2,Mecánica,A,Ana,6,46174,26-35,Male,Mantenimiento,Menor,Suspensión,6,No,8088.43,3
8,Diagnóstico,D,María,12,46175,56-65,Female,Diagnóstico,Moderada,Transmisión,1,No,244.18,9
1,Electricidad,B,Carlos,9,46176,36-45,Male,Mantenimiento,Moderada,Transmisión,5,No,4248.81,8
2,Diagnóstico,E,Sofía,4,46177,36-45,Female,Colisión,Menor,Suspensión,2,No,965.67,1
2,Pintura,A,Luis,5,46178,46-55,Male,Colisión,Menor,Eléctrico,10,No,10306.62,2
8,Electricidad,B,Ana,2,46179,26-35,Female,Reparación,Menor,,7,Yes,6041.66,2
8,Pintura,B,Sofía,12,46180,36-45,Male,Reparación,Menor,Transmisión,3,No,1726.67,2
2,Diagnóstico,D,José,4,46181,36-45,Female,Reparación,Severa,Transmisión,9,Yes,9487.74,21
5,Electricidad,A,Sofía,0,46182,18-25,Female,Diagnóstico,Severa,Transmisión,10,No,7067.01,17
8,Pintura,A,Carlos,7,46183,18-25,Male,Reparación,Menor,Frenos,1,No,11590.61,3
2,Pintura,D,María,0,46184,26-35,Male,Colisión,Severa,Transmisión,2,Yes,5479.44,16
7,Diagnóstico,A,Carlos,1,46185,18-25,Female,Reparación,Menor,Frenos,10,Yes,2060.84,3
5,Pintura,B,Luis,1,46186,46-55,Male,Reparación,Moderada,Transmisión,6,Yes,4609.19,9
1,Pintura,A,María,2,46187,46-55,Male,Mantenimiento,Severa,Motor,5,No,4410.49,13
5,Diagnóstico,C,Sofía,4,46188,18-25,Female,Colisión,Moderada,Eléctrico,9,Yes,8212.98,8
5,Pintura,E,Carlos,6,46189,66+,Female,Diagnóstico,Moderada,Transmisión,0,Yes,11279.03,9
1,Mecánica,C,Sofía,2,46190,36-45,Female,Reparación,Moderada,Frenos,5,Yes,869.88,11
5,Electricidad,A,Luis,12,46191,66+,Female,Reparación,Menor,Frenos,3,No,622.38,6
1,Electricidad,B,Sofía,7,46192,66+,Male,Colisión,Moderada,Eléctrico,2,Yes,7736.22,10
1,Diagnóstico,E,María,9,46193,46-55,Female,Mantenimiento,Menor,Suspensión,10,Yes,11140.65,4
7,Pintura,D,Luis,10,46194,18-25,Female,Diagnóstico,Moderada,Eléctrico,7,No,3500.94,5
1,Pintura,D,Ana,12,46195,46-55,Female,Colisión,Severa,Motor,4,No,2980.68,19
5,Pintura,E,Luis,1,46196,46-55,Female,Diagnóstico,Menor,,2,Yes,780.55,2
3,Diagnóstico,C,Ana,2,46197,46-55,Female,Colisión,Severa,Motor,7,Yes,2170.78,24
3,Electricidad,A,Ana,8,46198,36-45,Male,Mantenimiento,Severa,,0,No,8359.89,15
7,Electricidad,D,José,12,46199,66+,Female,Reparación,Menor,Motor,9,No,6068.73,3
1,Pintura,A,Sofía,8,46200,18-25,Female,Colisión,Menor,Motor,9,Yes,7998.21,3
8,Diagnóstico,D,Luis,8,46201,26-35,Male,Reparación,Moderada,Suspensión,0,No,7963.44,8
6,Mecánica,C,Carlos,9,46202,36-45,Male,Mantenimiento,Severa,Eléctrico,8,No,3972.18,13
7,Pintura,C,María,9,46203,18-25,Female,Colisión,Moderada,Suspensión,4,No,5894.4,8
4,Mecánica,B,Luis,2,46204,46-55,Female,Reparación,Menor,Motor,10,Yes,2601.83,4
2,Diagnóstico,E,Carlos,7,46205,36-45,Male,Mantenimiento,Severa,Suspensión,3,Yes,1107.36,12
4,Diagnóstico,C,María,12,46206,26-35,Male,Diagnóstico,Severa,Eléctrico,2,Yes,2721.66,18
4,Mecánica,E,Ana,2,46207,26-35,Female,Mantenimiento,Severa,,2,Yes,10807.66,20
6,Electricidad,D,Sofía,5,46208,66+,Male,Colisión,Moderada,Motor,1,No,7280.13,10
4,Diagnóstico,C,María,0,46209,66+,Female,Colisión,Moderada,Motor,10,Yes,4141.16,6
5,Pintura,D,Luis,12,46210,26-35,Male,Colisión,Severa,Frenos,3,No,10510.46,9
2,Pintura,D,María,0,46211,56-65,Male,Reparación,Moderada,Suspensión,1,Yes,5720.66,12
8,Mecánica,C,Ana,10,46212,56-65,Female,Colisión,Menor,Frenos,8,No,8936.16,4
3,Pintura,B,María,11,46213,36-45,Female,Diagnóstico,Menor,Frenos,4,No,1007.9,4
7,Diagnóstico,B,Sofía,1,46214,66+,Male,Mantenimiento,Menor,Transmisión,4,Yes,1287.45,5
6,Pintura,B,Luis,6,46215,36-45,Female,Diagnóstico,Menor,Frenos,2,No,2717.11,4
8,Pintura,D,Sofía,6,46216,36-45,Male,Reparación,Severa,Eléctrico,6,No,8830.62,20
6,Pintura,A,José,3,46217,26-35,Male,Reparación,Severa,Eléctrico,9,No,7046.24,13
3,Electricidad,A,María,10,46218,26-35,Male,Mantenimiento,Severa,Motor,7,No,7114.55,16
6,Pintura,E,Ana,12,46219,46-55,Female,Diagnóstico,Menor,Suspensión,10,No,3766.64,2
1,Mecánica,B,José,5,46220,66+,Female,Colisión,Severa,Transmisión,0,No,11981.11,13
7,Pintura,C,Ana,5,46221,26-35,Female,Reparación,Menor,Transmisión,9,Yes,8630.29,3
2,Mecánica,C,José,6,46222,26-35,Female,Reparación,Severa,,6,Yes,11927.43,22
5,Mecánica,C,Luis,5,46223,56-65,Female,Reparación,Menor,Frenos,10,Yes,10060.94,3
6,Electricidad,D,Luis,2,46224,46-55,Female,Mantenimiento,Severa,Transmisión,10,Yes,8265.64,11
7,Mecánica,D,Ana,6,46225,66+,Male,Colisión,Severa,Eléctrico,3,No,6815.93,18
6,Mecánica,D,Sofía,9,46226,56-65,Female,Diagnóstico,Menor,Suspensión,1,No,10314.12,6
5,Electricidad,E,Ana,0,46227,56-65,Female,Colisión,Menor,Motor,5,No,10918.69,4
2,Mecánica,A,Carlos,10,46228,36-45,Male,Colisión,Severa,,0,Yes,425.9,16
8,Diagnóstico,B,Carlos,3,46229,26-35,Male,Diagnóstico,Menor,Motor,3,No,6934.81,5
4,Pintura,A,María,2,46230,46-55,Female,Mantenimiento,Menor,Motor,2,Yes,3331.25,5
2,Pintura,A,Sofía,5,46231,46-55,Male,Colisión,Severa,Frenos,6,Yes,9143.85,15
4,Diagnóstico,D,José,8,46232,36-45,Female,Mantenimiento,Moderada,Frenos,5,No,9812.5,7
8,Electricidad,A,Carlos,11,46233,66+,Female,Mantenimiento,Menor,Suspensión,9,No,1547.21,4
6,Electricidad,B,Ana,6,46234,18-25,Female,Diagnóstico,Menor,Eléctrico,0,Yes,10939.96,5
1,Electricidad,E,Luis,11,46235,66+,Female,Colisión,Menor,Motor,9,Yes,6933.8,6
8,Diagnóstico,A,María,2,46236,36-45,Male,Mantenimiento,Severa,Eléctrico,10,Yes,7377.63,14
8,Mecánica,E,José,2,46237,36-45,Female,Diagnóstico,Moderada,Eléctrico,2,No,2364.76,10
1,Pintura,D,Ana,6,46238,66+,Female,Colisión,Severa,Transmisión,4,Yes,4463.23,19
4,Mecánica,D,Ana,9,46239,66+,Female,Diagnóstico,Moderada,Motor,8,No,1506.82,8
2,Pintura,E,Carlos,10,46240,18-25,Male,Reparación,Severa,Transmisión,6,No,2921.66,15
4,Pintura,E,María,4,46241,46-55,Female,Colisión,Menor,,1,Yes,4711.18,2
7,Diagnóstico,D,José,4,46242,18-25,Male,Mantenimiento,Menor,Transmisión,2,No,1752.46,2
3,Pintura,A,Carlos,4,46243,46-55,Male,Mantenimiento,Moderada,Suspensión,10,No,7072.05,11
2,Mecánica,E,Ana,5,46244,18-25,Male,Colisión,Moderada,Suspensión,9,Yes,820.93,6
3,Pintura,A,María,9,46245,56-65,Male,Mantenimiento,Severa,Eléctrico,8,No,5345.01,13
8,Electricidad,C,Luis,1,46246,36-45,Female,Colisión,Severa,Motor,0,No,8927.52,8
4,Pintura,C,Ana,0,46247,46-55,Male,Reparación,Moderada,,7,No,7321.13,6
4,Electricidad,C,Ana,2,46248,56-65,Female,Reparación,Moderada,,1,Yes,8838.72,6
4,Electricidad,C,José,8,46249,46-55,Female,Reparación,Severa,Transmisión,1,Yes,835.64,13
3,Electricidad,E,Ana,5,46250,36-45,Male,Reparación,Menor,,7,Yes,8747.19,2
8,Mecánica,B,Ana,2,46251,66+,Male,Reparación,Menor,Transmisión,9,Yes,2293.82,4
1,Electricidad,E,María,2,46252,66+,Female,Mantenimiento,Moderada,Suspensión,4,Yes,3551.5,7
1,Diagnóstico,E,Luis,0,46253,66+,Male,Mantenimiento,Severa,Transmisión,4,No,3898.85,15
5,Mecánica,E,Sofía,7,46254,36-45,Female,Reparación,Moderada,,3,Yes,5554.27,9
2,Pintura,D,Ana,11,46255,36-45,Female,Reparación,Severa,Transmisión,6,Yes,9648.44,15
5,Pintura,C,Luis,8,46256,46-55,Female,Colisión,Moderada,Motor,3,No,10277.57,9
5,Mecánica,D,José,3,46257,46-55,Male,Colisión,Moderada,Transmisión,8,Yes,2787.99,6
3,Electricidad,E,José,8,46258,36-45,Female,Reparación,Moderada,,0,No,11223.45,8
6,Mecánica,C,Luis,2,46259,36-45,Male,Colisión,Menor,Transmisión,3,No,10333.75,6
3,Diagnóstico,A,Luis,3,46260,66+,Male,Diagnóstico,Moderada,Motor,3,No,10729.68,5
3,Mecánica,B,Carlos,1,46261,46-55,Male,Diagnóstico,Menor,Suspensión,0,Yes,4169.87,7
5,Mecánica,A,Carlos,8,46262,46-55,Male,Diagnóstico,Severa,Suspensión,5,No,955.75,16
1,Electricidad,E,María,12,46263,66+,Male,Reparación,Severa,Suspensión,8,Yes,9049.4,24
5,Mecánica,E,María,3,46264,18-25,Male,Reparación,Moderada,Suspensión,3,No,3007.57,9
6,Electricidad,D,Luis,11,46265,18-25,Female,Mantenimiento,Menor,Eléctrico,2,No,8505.79,7
3,Mecánica,A,Ana,10,46266,18-25,Female,Reparación,Menor,Motor,4,Yes,10314.12,5
5,Pintura,C,María,0,46267,66+,Male,Colisión,Menor,Suspensión,4,Yes,553.71,7
8,Diagnóstico,B,Carlos,11,46268,56-65,Female,Colisión,Menor,Frenos,8,Yes,11518.71,4
7,Diagnóstico,A,Sofía,7,46269,56-65,Female,Reparación,Menor,Suspensión,8,Yes,1746.6,4
2,Mecánica,A,Carlos,7,46270,46-55,Male,Diagnóstico,Menor,Suspensión,5,Yes,5634.69,6
7,Electricidad,B,María,10,46271,56-65,Male,Mantenimiento,Severa,Transmisión,7,No,5646.69,21
1,Electricidad,B,José,9,46272,36-45,Male,Mantenimiento,Menor,Transmisión,8,No,8121.41,3
8,Mecánica,C,Carlos,0,46273,56-65,Female,Reparación,Severa,,1,No,11003.84,23
2,Electricidad,C,José,12,46274,18-25,Male,Reparación,Moderada,Eléctrico,9,Yes,7345.32,9
5,Diagnóstico,B,Ana,1,46275,18-25,Male,Mantenimiento,Severa,Transmisión,8,Yes,5164.39,15
4,Pintura,E,Carlos,0,46276,26-35,Female,Diagnóstico,Menor,Transmisión,7,Yes,6864.12,2
6,Electricidad,D,José,8,46277,18-25,Female,Mantenimiento,Moderada,,8,No,7136.08,11
6,Electricidad,B,José,7,46278,18-25,Female,Reparación,Severa,Suspensión,3,Yes,4917.44,15
3,Diagnóstico,D,Carlos,12,46279,66+,Female,Colisión,Severa,Motor,6,Yes,9786.45,22
2,Mecánica,C,Ana,11,46280,66+,Female,Colisión,Menor,,6,No,8827.54,2
3,Diagnóstico,C,Ana,0,46281,36-45,Female,Colisión,Menor,Transmisión,10,Yes,1438.51,5
1,Diagnóstico,C,Luis,10,46282,46-55,Male,Diagnóstico,Severa,Transmisión,1,No,3969.64,10
6,Diagnóstico,B,Sofía,6,46283,56-65,Male,Mantenimiento,Severa,Eléctrico,2,Yes,4643.56,22
8,Electricidad,A,Sofía,9,46284,36-45,Female,Colisión,Moderada,Eléctrico,0,Yes,5581.27,9
1,Diagnóstico,B,Carlos,3,46285,56-65,Female,Colisión,Menor,Eléctrico,0,Yes,7271.28,2
2,Electricidad,D,Luis,1,46286,18-25,Female,Diagnóstico,Menor,Frenos,0,Yes,2595.66,4
1,Mecánica,D,Ana,11,46287,36-45,Male,Colisión,Moderada,Suspensión,7,No,10699.73,9
5,Mecánica,D,Carlos,5,46288,46-55,Male,Mantenimiento,Moderada,Suspensión,7,No,8715.5,5
4,Pintura,D,Carlos,11,46289,56-65,Male,Diagnóstico,Menor,Eléctrico,10,No,2756.5,5
8,Diagnóstico,A,Carlos,9,46290,18-25,Female,Colisión,Moderada,Frenos,6,No,1290.79,11
6,Diagnóstico,E,Sofía,4,46291,18-25,Female,Diagnóstico,Severa,Frenos,1,No,5898.7,25
2,Diagnóstico,B,Ana,10,46292,26-35,Female,Diagnóstico,Moderada,Motor,9,No,11159.38,6
8,Electricidad,B,María,2,46293,26-35,Female,Diagnóstico,Menor,Suspensión,3,No,7377.43,8
4,Electricidad,C,Sofía,7,46294,46-55,Male,Mantenimiento,Severa,,10,No,1873.06,11
5,Diagnóstico,C,María,4,46295,18-25,Female,Diagnóstico,Moderada,,7,No,1635.03,6
5,Pintura,C,Carlos,5,46296,36-45,Male,Colisión,Moderada,Eléctrico,4,Yes,2277.84,8
8,Diagnóstico,C,Luis,4,46297,26-35,Male,Mantenimiento,Moderada,Suspensión,4,Yes,5839.84,9
5,Mecánica,C,Ana,0,46298,56-65,Female,Mantenimiento,Menor,Frenos,5,No,5584.27,2
2,Diagnóstico,A,Sofía,2,46299,66+,Male,Diagnóstico,Moderada,Frenos,6,Yes,10248.56,10
1,Pintura,E,Ana,10,46300,46-55,Female,Mantenimiento,Moderada,Motor,1,No,2269.46,9
1,Pintura,B,Carlos,10,46301,18-25,Male,Reparación,Moderada,Motor,1,Yes,4287.56,8
2,Diagnóstico,B,Sofía,12,46302,36-45,Male,Diagnóstico,Severa,Transmisión,8,No,5834.75,15
3,Diagnóstico,B,María,0,46303,26-35,Male,Diagnóstico,Severa,Frenos,7,Yes,4802.15,11
8,Mecánica,E,Sofía,12,46304,36-45,Female,Colisión,Severa,Frenos,0,No,8363.1,22
5,Diagnóstico,C,Ana,7,46305,46-55,Male,Diagnóstico,Moderada,Suspensión,7,No,6099.3,5
1,Mecánica,E,Luis,0,46306,66+,Male,Mantenimiento,Menor,Eléctrico,3,No,1984.28,5
7,Diagnóstico,C,María,1,46307,18-25,Female,Colisión,Moderada,Transmisión,5,No,9285.14,6
4,Diagnóstico,C,José,7,46308,36-45,Female,Mantenimiento,Moderada,Transmisión,1,No,657.47,9
1,Diagnóstico,D,Sofía,9,46309,66+,Female,Reparación,Moderada,Transmisión,9,No,11688.76,9
3,Diagnóstico,B,Ana,1,46310,18-25,Male,Reparación,Severa,Transmisión,9,No,572.9,16
7,Mecánica,E,Sofía,3,46311,66+,Female,Mantenimiento,Severa,Suspensión,1,Yes,3247.67,18
1,Pintura,C,Luis,3,46312,26-35,Female,Colisión,Menor,Transmisión,4,No,11315.37,3
5,Electricidad,C,José,12,46313,56-65,Male,Colisión,Moderada,,1,Yes,10043.26,4
4,Pintura,E,Sofía,7,46314,66+,Male,Mantenimiento,Moderada,Frenos,2,Yes,3604.07,6
7,Pintura,C,María,4,46315,66+,Male,Diagnóstico,Moderada,Transmisión,0,Yes,7004.68,5
5,Electricidad,B,Ana,1,46316,18-25,Male,Reparación,Moderada,Eléctrico,10,Yes,7706.62,4
8,Pintura,E,Luis,1,46317,56-65,Male,Reparación,Moderada,Eléctrico,7,No,3952.25,7
3,Diagnóstico,C,María,1,46318,18-25,Female,Mantenimiento,Severa,Motor,0,Yes,3062.62,18
3,Electricidad,A,Carlos,2,46319,56-65,Male,Colisión,Moderada,Eléctrico,5,Yes,1626.12,7
7,Pintura,B,José,12,46320,18-25,Female,Mantenimiento,Severa,,3,No,6250.14,12
3,Electricidad,B,Ana,12,46321,56-65,Male,Diagnóstico,Severa,Eléctrico,9,No,5980.47,17
3,Pintura,C,Sofía,1,46322,56-65,Female,Diagnóstico,Severa,Eléctrico,3,Yes,8286.56,12
7,Pintura,A,María,1,46323,66+,Female,Reparación,Severa,,5,No,8265.3,18
3,Electricidad,D,Carlos,7,46324,56-65,Male,Mantenimiento,Menor,,9,No,2223.92,2
8,Electricidad,C,Sofía,1,46325,66+,Female,Colisión,Menor,,8,No,7187.6,5
1,Mecánica,B,Luis,4,46326,36-45,Female,Reparación,Severa,Transmisión,5,No,4422.14,12
5,Mecánica,B,María,7,46327,56-65,Male,Colisión,Menor,Suspensión,6,No,3156.24,7
8,Electricidad,C,María,0,46328,26-35,Male,Colisión,Moderada,Transmisión,2,No,6595.74,6
3,Diagnóstico,A,Ana,11,46329,26-35,Female,Colisión,Moderada,,1,Yes,11630.77,5
5,Diagnóstico,A,Ana,1,46330,46-55,Male,Reparación,Moderada,Frenos,6,Yes,3263.8,5
7,Electricidad,D,Ana,4,46331,36-45,Male,Mantenimiento,Moderada,Transmisión,3,Yes,7528.3,5
1,Electricidad,E,Sofía,3,46332,26-35,Male,Colisión,Moderada,Suspensión,2,No,3281.79,7
5,Pintura,A,Sofía,1,46333,18-25,Male,Reparación,Menor,Suspensión,9,No,7401.83,4
1,Diagnóstico,C,Sofía,6,46334,66+,Female,Colisión,Menor,Eléctrico,3,Yes,2208.17,4
5,Diagnóstico,B,Luis,12,46335,26-35,Male,Diagnóstico,Severa,Eléctrico,5,Yes,5285.26,17
3,Pintura,A,María,10,46336,26-35,Female,Diagnóstico,Menor,Eléctrico,2,No,6098.49,6
1,Electricidad,B,Luis,11,46337,56-65,Male,Colisión,Moderada,Transmisión,0,No,586.11,6
7,Diagnóstico,A,Ana,7,46338,36-45,Female,Colisión,Moderada,Suspensión,10,Yes,10402.18,13
8,Electricidad,C,María,10,46339,66+,Female,Diagnóstico,Moderada,Transmisión,2,No,2048.05,8
2,Electricidad,B,Carlos,2,46340,36-45,Female,Reparación,Moderada,Eléctrico,2,No,3246.17,9
3,Diagnóstico,A,José,4,46341,26-35,Female,Diagnóstico,Moderada,Frenos,2,No,7883.56,7
6,Electricidad,C,María,7,46342,56-65,Female,Reparación,Moderada,Suspensión,1,Yes,4980.7,9
8,Diagnóstico,C,Luis,11,46343,26-35,Female,Diagnóstico,Menor,Transmisión,9,No,7351.73,6
8,Pintura,C,Carlos,5,46344,46-55,Male,Reparación,Severa,Frenos,5,Yes,9226.27,19
5,Mecánica,C,Sofía,2,46345,26-35,Female,Diagnóstico,Menor,Suspensión,4,No,7523.35,3
1,Pintura,B,María,10,46346,46-55,Male,Colisión,Menor,Suspensión,8,No,3329.42,6
2,Electricidad,E,Luis,8,46347,18-25,Male,Reparación,Severa,Eléctrico,8,Yes,629.61,17
6,Diagnóstico,D,José,0,46348,36-45,Male,Colisión,Moderada,Eléctrico,3,No,11990.01,7
7,Electricidad,A,Carlos,6,46349,66+,Male,Reparación,Menor,Transmisión,2,Yes,6445.22,5
8,Mecánica,D,Carlos,3,46350,66+,Female,Mantenimiento,Menor,,2,Yes,2994.69,2
6,Pintura,E,María,12,46351,18-25,Male,Mantenimiento,Severa,Transmisión,10,No,11343.72,17
5,Diagnóstico,E,Ana,2,46352,36-45,Female,Reparación,Moderada,Suspensión,8,Yes,1501.73,5
3,Pintura,B,María,10,46353,66+,Male,Mantenimiento,Severa,Motor,6,No,9899.01,26
5,Electricidad,B,Ana,2,46354,18-25,Male,Mantenimiento,Moderada,,7,No,5637.39,7
8,Electricidad,C,María,5,46355,46-55,Female,Colisión,Menor,Motor,7,Yes,7435.13,5
1,Mecánica,D,José,5,46356,18-25,Male,Colisión,Severa,Motor,5,No,6124.23,14
2,Mecánica,A,Luis,3,46357,18-25,Male,Reparación,Menor,,4,No,2257.08,1
6,Pintura,A,Sofía,6,46358,36-45,Female,Reparación,Moderada,Transmisión,8,Yes,7315.18,7
2,Electricidad,D,Ana,2,46359,46-55,Female,Mantenimiento,Severa,Transmisión,2,No,7881.87,12
8,Pintura,E,Sofía,4,46360,56-65,Male,Colisión,Severa,Transmisión,5,Yes,7671.94,15
3,Pintura,E,Ana,1,46361,46-55,Female,Colisión,Menor,Suspensión,5,No,4974.89,3
6,Pintura,B,Carlos,6,46362,56-65,Male,Reparación,Menor,Motor,2,Yes,5266.03,4
1,Diagnóstico,E,Carlos,6,46363,26-35,Male,Diagnóstico,Menor,,10,Yes,4379.21,1
8,Electricidad,D,Luis,5,46364,26-35,Female,Mantenimiento,Moderada,,2,Yes,7771.38,13
1,Pintura,D,Ana,5,46365,56-65,Female,Colisión,Moderada,Frenos,2,No,8013.49,5
4,Electricidad,B,Carlos,9,46366,56-65,Female,Colisión,Menor,,1,No,6011.16,3
4,Mecánica,E,María,3,46367,66+,Female,Colisión,Menor,,10,No,2672.14,5
2,Mecánica,E,Luis,6,46368,66+,Female,Diagnóstico,Menor,Transmisión,0,No,9475.88,2
6,Electricidad,C,Sofía,8,46369,18-25,Female,Colisión,Severa,Motor,8,No,3315.57,19
2,Electricidad,E,María,10,46370,36-45,Male,Diagnóstico,Moderada,Suspensión,2,No,3059.42,11
3,Electricidad,A,Ana,1,46371,56-65,Male,Colisión,Menor,Frenos,3,Yes,7219.79,1
2,Mecánica,B,Luis,11,46372,18-25,Male,Colisión,Menor,Transmisión,0,Yes,10357.65,7
4,Mecánica,A,Carlos,3,46373,66+,Female,Colisión,Menor,Transmisión,0,Yes,11304.53,2
4,Mecánica,E,Sofía,1,46374,18-25,Female,Reparación,Severa,Motor,4,No,10016.5,18
5,Electricidad,D,José,8,46375,18-25,Male,Diagnóstico,Menor,Motor,9,Yes,9385.22,4
6,Diagnóstico,D,José,5,46376,36-45,Male,Diagnóstico,Menor,Motor,6,No,10837.98,2
7,Pintura,C,José,1,46377,36-45,Male,Colisión,Menor,Suspensión,3,No,6075.86,2
2,Pintura,E,Ana,2,46378,66+,Female,Diagnóstico,Moderada,,6,Yes,3416.45,5
1,Pintura,D,Sofía,11,46379,18-25,Female,Diagnóstico,Menor,Transmisión,2,Yes,2598.39,5
7,Electricidad,E,José,9,46380,46-55,Male,Mantenimiento,Menor,Suspensión,9,No,6327.08,3
8,Diagnóstico,E,Sofía,1,46381,18-25,Male,Mantenimiento,Menor,Eléctrico,7,No,7658.86,4
8,Mecánica,D,Carlos,6,46382,36-45,Male,Reparación,Moderada,Frenos,0,No,3134.23,8
8,Diagnóstico,E,María,6,46383,56-65,Female,Reparación,Severa,Suspensión,4,Yes,3759.5,10
6,Pintura,E,Carlos,9,46384,56-65,Female,Diagnóstico,Severa,Eléctrico,9,Yes,9129.32,19
8,Diagnóstico,E,Carlos,5,46385,18-25,Female,Diagnóstico,Moderada,Transmisión,0,No,1729.01,8
2,Diagnóstico,D,María,10,46386,36-45,Male,Diagnóstico,Moderada,,7,No,9070.43,9
4,Pintura,A,Carlos,9,46387,18-25,Male,Mantenimiento,Moderada,Motor,9,Yes,4186.77,6
2,Diagnóstico,E,María,5,46388,66+,Male,Colisión,Menor,Suspensión,8,No,1750.29,2
2,Diagnóstico,B,Luis,12,46389,46-55,Female,Colisión,Menor,Eléctrico,7,Yes,6365.67,3
5,Electricidad,A,Luis,8,46390,36-45,Male,Mantenimiento,Menor,Frenos,1,No,307.95,6
6,Electricidad,E,José,2,46391,26-35,Male,Colisión,Menor,,6,Yes,8335.85,5
2,Mecánica,C,Carlos,10,46392,56-65,Male,Diagnóstico,Moderada,Eléctrico,0,Yes,6872.07,6
7,Mecánica,E,María,9,46393,66+,Male,Diagnóstico,Menor,Eléctrico,6,No,8453.54,2
4,Mecánica,B,Ana,1,46394,36-45,Male,Diagnóstico,Severa,Frenos,10,No,5070.8,23
3,Diagnóstico,C,Sofía,8,46395,46-55,Female,Diagnóstico,Menor,Transmisión,6,Yes,8949.8,8
8,Pintura,E,Sofía,12,46396,18-25,Female,Reparación,Moderada,,7,Yes,222.14,5
4,Diagnóstico,B,Carlos,10,46397,46-55,Female,Colisión,Moderada,,3,Yes,8918.15,6
1,Mecánica,D,Carlos,12,46398,18-25,Male,Mantenimiento,Severa,,0,Yes,9474.27,10
2,Pintura,B,Luis,9,46399,18-25,Female,Diagnóstico,Menor,Suspensión,0,No,1040.49,3
5,Mecánica,A,Ana,6,46400,56-65,Female,Mantenimiento,Menor,Motor,0,No,8825.37,7
2,Mecánica,D,Carlos,12,46401,46-55,Female,Mantenimiento,Menor,,3,Yes,11783.71,2
2,Mecánica,E,Carlos,2,46402,36-45,Male,Mantenimiento,Menor,Transmisión,7,Yes,9390.26,6
4,Diagnóstico,A,Carlos,10,46403,56-65,Male,Colisión,Menor,Motor,2,No,4838.75,4
8,Pintura,D,Carlos,0,46404,66+,Male,Colisión,Moderada,,2,No,10842.88,6
7,Pintura,E,José,5,46405,36-45,Female,Mantenimiento,Moderada,Transmisión,5,No,11682.78,7
5,Electricidad,C,Carlos,4,46406,26-35,Female,Colisión,Severa,Eléctrico,9,Yes,3955.52,10
2,Electricidad,B,Ana,9,46407,18-25,Female,Reparación,Moderada,Suspensión,0,Yes,8777.56,4
8,Electricidad,D,María,1,46408,46-55,Female,Colisión,Moderada,,5,No,11512.49,9
6,Diagnóstico,B,José,1,46409,46-55,Female,Reparación,Moderada,Eléctrico,3,Yes,4776.35,10
4,Diagnóstico,B,Ana,7,46410,36-45,Male,Diagnóstico,Menor,Frenos,10,Yes,7854.69,6
5,Electricidad,D,Sofía,5,46411,18-25,Female,Colisión,Moderada,Frenos,8,No,1357.11,9
4,Electricidad,E,José,4,46412,46-55,Male,Mantenimiento,Severa,Eléctrico,2,Yes,9318.05,15
3,Electricidad,C,María,1,46413,66+,Female,Mantenimiento,Severa,Transmisión,8,Yes,4029.1,15
8,Electricidad,C,Ana,5,46414,46-55,Female,Diagnóstico,Moderada,Eléctrico,4,No,5944.17,7
5,Diagnóstico,E,Sofía,1,46415,66+,Male,Reparación,Moderada,Suspensión,10,No,7288.37,11
7,Pintura,D,Luis,7,46416,56-65,Female,Diagnóstico,Menor,Eléctrico,2,Yes,8012.6,7
8,Diagnóstico,A,María,9,46417,46-55,Female,Diagnóstico,Menor,Frenos,0,No,9252.55,2
6,Diagnóstico,C,Ana,2,46418,18-25,Male,Reparación,Moderada,Frenos,8,No,7851.35,5
6,Mecánica,C,Luis,3,46419,56-65,Male,Colisión,Moderada,Motor,5,No,8467.86,9
6,Mecánica,C,Carlos,1,46420,66+,Male,Mantenimiento,Moderada,Motor,8,No,1018.07,8
3,Pintura,A,Ana,2,46421,18-25,Female,Diagnóstico,Menor,Frenos,1,No,1535.65,4
3,Diagnóstico,C,Ana,6,46422,66+,Male,Diagnóstico,Menor,Frenos,9,Yes,3444.26,7
4,Mecánica,E,Sofía,11,46423,46-55,Male,Colisión,Severa,,9,No,3647.31,12
2,Mecánica,A,José,6,46424,56-65,Male,Diagnóstico,Menor,Frenos,4,Yes,746.52,2
1,Mecánica,D,José,11,46425,18-25,Female,Mantenimiento,Severa,Transmisión,8,No,202.2,14
4,Pintura,A,Ana,2,46426,18-25,Male,Reparación,Moderada,Frenos,2,No,7235.25,8
1,Pintura,C,Luis,5,46427,46-55,Male,Reparación,Moderada,Transmisión,5,Yes,7149.64,7
1,Electricidad,A,Sofía,0,46428,46-55,Female,Reparación,Menor,,0,Yes,6072.25,5
1,Pintura,C,Ana,10,46429,26-35,Female,Reparación,Severa,,1,No,10859.45,12
1,Pintura,D,José,11,46430,66+,Female,Colisión,Moderada,Eléctrico,5,Yes,2993.36,6
7,Diagnóstico,E,José,7,46431,18-25,Male,Diagnóstico,Menor,Frenos,9,Yes,172.72,6
